A002,R051,02-03-03,04-20-14,08:00:00,REGULAR,003590181,004441525,04-20-14,12:00:00,REGULAR,003590298,004441707,04-20-14,16:00:00,REGULAR,003590470,004441879,04-20-14,20:00:00,REGULAR,003590711,004442043,04-21-14,00:00:00,REGULAR,003590828,004442120,04-21-14,04:00:00,REGULAR,003590840,004442129,04-21-14,08:00:00,REGULAR,003590871,004442512,04-21-14,09:58:22,DOOR OPEN,003591008,004442944                                                                                                                
A002,R051,02-03-03,04-21-14,10:01:48,DOOR OPEN,003591008,004442944,04-21-14,10:04:07,DOOR CLOSE,003591008,004442944,04-21-14,11:26:17,DOOR OPEN,003591066,004443044,04-21-14,11:26:18,DOOR CLOSE,003591066,004443044,04-21-14,12:00:00,REGULAR,003591085,004443067,04-21-14,12:14:57,DOOR OPEN,003591090,004443077,04-21-14,12:14:58,DOOR CLOSE,003591090,004443077,04-21-14,16:00:00,REGULAR,003591324,004443250                                                                                                   
A002,R051,02-03-03,04-21-14,20:00:00,REGULAR,003591981,004443530,04-22-14,00:00:00,REGULAR,003592162,004443644,04-22-14,04:00:00,REGULAR,003592170,004443652,04-22-14,08:00:00,REGULAR,003592207,004444008,04-22-14,12:00:00,REGULAR,003592419,004444677,04-22-14,16:00:00,REGULAR,003592650,004444876,04-22-14,20:00:00,REGULAR,003593323,004445168,04-23-14,00:00:00,REGULAR,003593540,004445279                                                                                                                  
A002,R051,02-03-03,04-23-14,04:00:00,REGULAR,003593560,004445288,04-23-14,08:00:00,REGULAR,003593605,004445659,04-23-14,12:00:00,REGULAR,003593813,004446337,04-23-14,16:00:00,REGULAR,003594071,004446541,04-23-14,20:00:00,REGULAR,003594768,004446825,04-24-14,00:00:00,REGULAR,003594975,004446948,04-24-14,04:00:00,REGULAR,003594996,004446962,04-24-14,08:00:00,REGULAR,003595035,004447310                                                                                                                  
A002,R051,02-03-03,04-24-14,12:00:00,REGULAR,003595270,004447972,04-24-14,16:00:00,REGULAR,003595550,004448174,04-24-14,20:00:00,REGULAR,003596215,004448452,04-25-14,00:00:00,REGULAR,003596472,004448567,04-25-14,04:00:00,REGULAR,003596482,004448586,04-25-14,08:00:00,REGULAR,003596525,004448956,04-25-14,12:00:00,REGULAR,003596719,004449627,04-25-14,16:00:00,REGULAR,003597007,004449874                                                                                                                  
A002,R051,02-03-03,04-25-14,20:00:00,REGULAR,003597655,004450139                                                                                                                                                                                                                                                                                                                                                                                                                                                    
A002,R051,02-03-04,04-19-14,00:00:00,REGULAR,004557405,002662252,04-19-14,04:00:00,REGULAR,004557446,002662260,04-19-14,08:00:00,REGULAR,004557459,002662314,04-19-14,12:00:00,REGULAR,004557584,002662433,04-19-14,16:00:00,REGULAR,004557847,002662513,04-19-14,20:00:00,REGULAR,004558186,002662591,04-20-14,00:00:00,REGULAR,004558429,002662641,04-20-14,04:00:00,REGULAR,004558485,002662646                                                                                                                  
A002,R051,02-03-04,04-20-14,08:00:00,REGULAR,004558501,002662680,04-20-14,12:00:00,REGULAR,004558594,002662761,04-20-14,16:00:00,REGULAR,004558815,002662831,04-20-14,20:00:00,REGULAR,004559065,002662903,04-21-14,00:00:00,REGULAR,004559213,002662946,04-21-14,04:00:00,REGULAR,004559232,002662950,04-21-14,08:00:00,REGULAR,004559293,002663178,04-21-14,10:04:13,DOOR OPEN,004559509,002663379                                                                                                                
A002,R051,02-03-04,04-21-14,10:05:19,DOOR OPEN,004559509,002663379,04-21-14,10:08:42,DOOR CLOSE,004559509,002663379,04-21-14,11:26:13,DOOR OPEN,004559560,002663431,04-21-14,11:26:14,DOOR CLOSE,004559560,002663431,04-21-14,12:00:00,REGULAR,004559588,002663448,04-21-14,12:15:04,DOOR OPEN,004559598,002663455,04-21-14,12:15:05,DOOR CLOSE,004559598,002663455,04-21-14,16:00:00,REGULAR,004559898,002663535                                                                                                   
A002,R051,02-03-04,04-21-14,20:00:00,REGULAR,004560652,002663636,04-22-14,00:00:00,REGULAR,004560902,002663668,04-22-14,04:00:00,REGULAR,004560915,002663672,04-22-14,08:00:00,REGULAR,004560971,002663893,04-22-14,12:00:00,REGULAR,004561301,002664175,04-22-14,16:00:00,REGULAR,004561623,002664259,04-22-14,20:00:00,REGULAR,004562449,002664389,04-23-14,00:00:00,REGULAR,004562703,002664444                                                                                                                  
